 11_TP10_1	 11_TP10_2	 11_TP10_3	 11_TP11_1	 11_TP11_2	 11_TP11_3	 11_TP12_1	 11_TP12_2	 11_TP12_3	 11_TP14_1	 11_TP14_2	 11_TP14_3	 11_TP15_1	 11_TP15_2	 11_TP15_3	 11_TP16_1	 11_TP16_2	 11_TP16_3	 11_TP5_1	 11_TP5_2	 11_TP5_3	 11_TP6_1	 11_TP6_2	 11_TP6_3	 11_TP7_1	 11_TP7_2	 11_TP7_3	 11_TP9_1	 11_TP9_2	 11_TP9_3	 12_TP10_1	 12_TP10_2	 12_TP10_3	 12_TP11_1	 12_TP11_2	 12_TP11_3	 12_TP12_1	 12_TP12_2	 12_TP12_3	 12_TP14_1	 12_TP14_2	 12_TP14_3	 12_TP15_1	 12_TP15_2	 12_TP15_3	 12_TP16_1	 12_TP16_2	 12_TP16_3	 12_TP5_1	 12_TP5_2	 12_TP5_3	 12_TP6_1	 12_TP6_2	 12_TP6_3	 12_TP7_1	 12_TP7_2	 12_TP7_3	 12_TP9_1	 12_TP9_2	 12_TP9_3	Only identified by site	Reverse	Potential contaminant	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS count	Protein IDs	Majority protein IDs	id
#!{Type}E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	E	C	C	C	N	N	N	N	N	N	N	N	N	N	N	T	T	T
#!{C:Grouping1}11_TP10	11_TP10	11_TP10	11_TP11	11_TP11	11_TP11	11_TP12	11_TP12	11_TP12	11_TP14	11_TP14	11_TP14	11_TP15	11_TP15	11_TP15	11_TP16	11_TP16	11_TP16	11_TP5	11_TP5	11_TP5	11_TP6	11_TP6	11_TP6	11_TP7	11_TP7	11_TP7	11_TP9	11_TP9	11_TP9	12_TP10	12_TP10	12_TP10	12_TP11	12_TP11	12_TP11	12_TP12	12_TP12	12_TP12	12_TP14	12_TP14	12_TP14	12_TP15	12_TP15	12_TP15	12_TP16	12_TP16	12_TP16	12_TP5	12_TP5	12_TP5	12_TP6	12_TP6	12_TP6	12_TP7	12_TP7	12_TP7	12_TP9	12_TP9	12_TP9																	
17.2475757598877	17.6037864685059	17.4984912872314	17.5374603271484	17.9330101013184	17.2654495239258	17.4964637756348	17.2483158111572	17.7534255981445	0	17.7224063873291	16.9506015777588	17.0936241149902	17.0684432983398	0	0	0	17.3329811096191	17.0702266693115	17.5858573913574	17.1466884613037	17.317253112793	17.4553909301758	17.6762466430664	17.4981021881104	17.8499546051025	17.1097278594971	17.4593200683594	17.0964069366455	17.939624786377	0	17.5192985534668	0	17.3854064941406	0	0	17.3438625335693	0	17.4433002471924	0	18.0202522277832	17.1988277435303	0	17.6187000274658	0	17.9992618560791	17.93381690979	18.0541477203369	0	0	17.5559215545654	17.2882537841797	0	17.8112125396729	17.3838062286377	17.4757976531982	0	17.2451629638672	17.553150177002	0				9	9	9	22	22	22	65.238	0	57.449	7921800	50	Cre09.g406050.t1.2	Cre09.g406050.t1.2	758
18.2581977844238	18.3427352905273	18.2851409912109	18.244234085083	18.4058647155762	18.0871620178223	18.2300853729248	18.4260768890381	18.2525730133057	18.7000865936279	18.3935165405273	18.4001617431641	18.4862060546875	18.694486618042	18.8269634246826	18.5903968811035	18.4669456481934	18.792142868042	18.8691844940186	18.7804946899414	18.6525993347168	18.7715930938721	19.0584087371826	18.7018814086914	18.4373378753662	18.4204940795898	18.0893878936768	18.6218166351318	18.3399543762207	17.999813079834	18.8150959014893	18.2271747589111	18.8262825012207	18.9611282348633	18.6781730651855	18.877025604248	18.7106189727783	18.4952545166016	19.1443748474121	18.9766483306885	18.7917919158936	18.7085647583008	19.0005550384521	19.210599899292	18.6898880004883	19.1102390289307	18.8982353210449	18.62841796875	18.7168922424316	0	18.7991180419922	18.4062385559082	18.7638664245605	19.3438186645508	18.9171276092529	18.7225399017334	0	18.7081604003906	18.7205047607422	19.2303905487061				4	4	4	11.6	11.6	11.6	53.919	0	98.868	20019000	153	Cre09.g407700.t1.2	Cre09.g407700.t1.2	761
17.5749626159668	18.1789855957031	17.4340419769287	17.8290405273438	18.0815048217773	16.9971141815186	17.2626094818115	17.6080532073975	17.3239517211914	17.1226253509521	17.3958187103271	16.939395904541	0	0	0	0	0	0	17.3948974609375	18.0914039611816	17.2803001403809	17.786153793335	18.1344566345215	17.6306228637695	17.7185325622559	18.0015182495117	17.4438667297363	17.7518577575684	17.7460289001465	17.2994766235352	17.2031383514404	17.1057453155518	0	17.2389278411865	0	0	17.1778678894043	0	0	0	0	0	0	0	17.227596282959	0	0	0	0	0	0	0	0	17.5169162750244	17.5018367767334	17.0777549743652	0	0	0	0				4	4	4	19.9	19.9	19.9	30.683	0	26.829	6338800	40	Cre09.g408000.t1.1	Cre09.g408000.t1.1	762
18.9874858856201	18.6559562683105	18.8400897979736	18.8024024963379	18.8648986816406	18.8157215118408	18.9567680358887	18.8977928161621	18.735523223877	19.1443004608154	19.2025394439697	19.1832084655762	18.9922523498535	19.6541576385498	19.2765102386475	19.3898029327393	18.9823703765869	19.4127426147461	18.7696571350098	18.4842014312744	18.673246383667	18.5949230194092	18.6033515930176	18.6576328277588	18.8028450012207	18.5633163452148	18.7083625793457	18.6854133605957	18.9106140136719	18.6717624664307	19.1481533050537	18.7097778320313	0	18.8080081939697	19.2428398132324	18.8868808746338	19.2778282165527	18.599214553833	19.4480476379395	19.3876171112061	19.0855045318604	19.4297790527344	18.6668472290039	19.1177387237549	19.4602394104004	19.0145168304443	0	18.8656539916992	18.9121055603027	0	0	18.5948486328125	18.6492347717285	18.5984878540039	19.305456161499	18.5741500854492	0	18.2791213989258	0	19.1125049591064				5	5	5	28	28	28	22.101	0	75.679	25031000	95	Cre09.g408200.t1.2	Cre09.g408200.t1.2	763
18.0463352203369	18.1018009185791	18.3061676025391	18.3506546020508	18.3082599639893	18.0275611877441	17.939624786377	18.169376373291	18.1970062255859	18.1587181091309	18.2233142852783	18.1089115142822	17.996561050415	18.1775760650635	18.3090591430664	18.0340785980225	17.6605243682861	17.8972301483154	17.9040107727051	18.1958522796631	18.1311931610107	18.0911979675293	0	18.2528495788574	18.241304397583	18.1934967041016	18.1755790710449	18.4027042388916	17.9719142913818	18.3245677947998	18.7782192230225	18.6838035583496	18.5462684631348	19.2314224243164	18.9627094268799	19.132776260376	18.7981357574463	18.5910186767578	19.1752624511719	18.8218059539795	18.9244537353516	18.8222408294678	18.606029510498	19.2070045471191	18.7801418304443	18.8010768890381	18.5371570587158	18.5067253112793	18.3823280334473	0	18.6229591369629	18.6204566955566	18.3834686279297	19.0806713104248	0	18.5323715209961	0	18.1006717681885	0	18.9132461547852				5	4	4	46.8	43.1	43.1	18.734	0	88.747	15988000	111	Cre09.g410250.t1.1	Cre09.g410250.t1.1	767
18.2184505462646	18.2165565490723	18.2138538360596	18.5446853637695	18.8152523040771	18.7059364318848	18.6131343841553	19.0946807861328	18.6516189575195	18.7594203948975	18.8113994598389	18.8495578765869	18.5033130645752	18.9163684844971	18.8243255615234	19.4788398742676	18.8063411712646	19.0731582641602	18.9641780853271	17.9954586029053	18.2168407440186	18.248966217041	18.5192222595215	17.7544708251953	18.6467418670654	18.5475120544434	18.4135704040527	18.5466842651367	18.91432762146	18.0394439697266	17.9010677337646	17.5558471679688	0	17.8394737243652	18.3643989562988	18.5015659332275	18.2138061523438	18.3379096984863	18.3211803436279	18.174165725708	18.3470249176025	18.1023654937744	17.3924674987793	18.2765789031982	17.859691619873	18.635555267334	0	17.8876247406006	17.7570114135742	0	18.1147174835205	18.0766582489014	17.0400333404541	17.7823848724365	18.0374603271484	0	0	0	18.2927074432373	17.8700885772705				4	4	4	13.6	13.6	13.6	38.699	0	40.096	16960000	122	Cre09.g410600.t1.1	Cre09.g410600.t1.1	768
18.4637565612793	18.2391605377197	18.0460681915283	18.3532848358154	18.0412635803223	18.5021877288818	18.3753452301025	18.2027549743652	18.349401473999	17.8886947631836	18.0614452362061	17.8240146636963	18.0837383270264	17.7885780334473	17.4068202972412	17.1877574920654	17.7045516967773	17.2859973907471	18.2466945648193	18.1531867980957	18.0222587585449	18.292932510376	17.889705657959	17.9894275665283	17.8572635650635	17.8649597167969	18.5874328613281	18.0832195281982	17.872314453125	18.1555099487305	17.6130275726318	18.4331855773926	18.4501247406006	18.0318202972412	18.2278327941895	18.3544044494629	18.0562133789063	18.2549266815186	17.9613819122314	18.1294345855713	18.1533336639404	18.7671375274658	18.2313060760498	17.8456134796143	18.0962009429932	18.2040462493896	18.5159149169922	18.0878868103027	18.2581520080566	0	16.8797512054443	0	17.7412300109863	17.6802368164063	17.4112129211426	17.9541854858398	0	17.9528217315674	18.3801727294922	17.8888740539551				5	5	5	22	22	22	46.533	0	80.666	13391000	112	Cre09.g410650.t1.2;Cre09.g410650.t2.1;Cre09.g410650.t3.1	Cre09.g410650.t1.2;Cre09.g410650.t2.1	769
21.1418952941895	21.1402111053467	21.1069965362549	21.3947715759277	21.1639232635498	21.0193710327148	20.9652919769287	21.0611820220947	20.8389205932617	20.9647979736328	20.7904243469238	20.6272068023682	20.7822875976563	20.8665008544922	20.8325214385986	20.838996887207	20.8603744506836	20.7931270599365	21.2572422027588	21.4730339050293	21.0260066986084	21.5443458557129	21.3519153594971	21.1977252960205	21.1543121337891	21.2191581726074	21.2665939331055	21.1161022186279	21.1117172241211	21.2323360443115	21.2059192657471	21.1757850646973	21.1312561035156	21.1873111724854	20.9818267822266	21.0543746948242	21.0264797210693	21.1591873168945	21.4080028533936	20.5743160247803	21.1929187774658	20.956880569458	21.3425064086914	21.2414436340332	21.0957107543945	20.8995494842529	21.2198085784912	20.8020706176758	21.3667163848877	0	21.2868099212646	21.2258796691895	21.3597640991211	21.468168258667	21.1004028320313	21.4384250640869	0	21.2470188140869	21.246265411377	20.8437576293945				20	20	20	68.4	68.4	68.4	44.852	0	323.31	112060000	662	Cre09.g410700.t1.2	Cre09.g410700.t1.2	770
0	0	0	0	0	0	0	0	0	0	0	17.6608028411865	0	0	0	17.1457920074463	17.5136051177979	17.605016708374	0	0	0	0	17.6646976470947	0	0	0	0	0	0	0	17.9301242828369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.0978984832764	0	0	0	0	0	0	0	0	0				3	3	3	27.7	27.7	27.7	19.308	0.00095602	18.817	5866800	25	Cre09.g411100.t2.1;Cre09.g411100.t1.2	Cre09.g411100.t2.1;Cre09.g411100.t1.2	771
17.2133312225342	17.4205360412598	17.3479328155518	16.5625553131104	16.9435214996338	17.3822021484375	17.5399608612061	17.3166351318359	17.6742477416992	17.0523986816406	0	0	16.4284744262695	16.4937000274658	16.5600185394287	17.0347766876221	16.9420337677002	16.9544696807861	0	17.2914047241211	17.3758544921875	17.2531280517578	17.2956256866455	17.3798351287842	17.5851230621338	17.8276767730713	16.7952537536621	17.9343929290771	16.9365234375	18.0108890533447	0	0	18.0168304443359	0	0	16.4973526000977	0	16.9101734161377	0	0	17.6520748138428	0	0	0	17.3227195739746	18.0190048217773	0	0	17.1784515380859	0	17.5385990142822	0	17.5341205596924	17.3892784118652	0	0	0	0	17.5356407165527	18.0988235473633				5	5	5	23.2	23.2	23.2	33.172	0	40.9	6656900	60	Cre09.g411200.t1.2	Cre09.g411200.t1.2	772
21.579252243042	21.4473323822021	21.5977344512939	21.6573963165283	21.5862331390381	21.6640548706055	21.5633716583252	21.5231037139893	21.4080028533936	21.7651462554932	21.6801147460938	21.8562393188477	21.7981204986572	21.9563140869141	21.9194717407227	22.1101245880127	21.7941188812256	22.0257034301758	21.7114162445068	21.6206893920898	21.6498317718506	21.6390056610107	21.5122928619385	21.4603404998779	21.6443843841553	21.3944053649902	21.5273113250732	21.4812870025635	21.5086231231689	21.5326461791992	21.5194606781006	21.6681308746338	21.3108577728271	21.6305866241455	21.5278835296631	22.0099048614502	22.0564250946045	21.8238048553467	21.99538230896	21.4860095977783	21.5368251800537	21.8411884307861	21.5509338378906	21.5923595428467	21.4192085266113	21.2852878570557	21.467472076416	21.5382480621338	21.5922241210938	0	21.4551811218262	21.7116260528564	21.6435470581055	21.4475326538086	21.4596900939941	21.7936038970947	0	21.8200302124023	21.5409927368164	21.5024681091309				22	22	22	65.1	65.1	65.1	52.743	0	323.31	160580000	721	Cre09.g411900.t1.1	Cre09.g411900.t1.1	774
23.0610332489014	22.9936389923096	22.9939155578613	22.7642555236816	23.3295078277588	23.3063297271729	23.0935211181641	23.2898235321045	23.2569541931152	23.1696681976318	23.1515121459961	23.0335540771484	23.5147266387939	23.4684925079346	23.5453357696533	22.1832275390625	23.4937496185303	23.4048366546631	22.6894664764404	23.2117824554443	23.0129261016846	22.8113536834717	22.8842010498047	23.1913089752197	22.9031028747559	22.9095630645752	23.1843166351318	23.0497131347656	22.9342708587646	23.5351657867432	22.7836666107178	23.5795745849609	22.9100208282471	22.7395210266113	22.9647979736328	23.4985046386719	22.7776203155518	23.0517044067383	22.0081958770752	22.7042140960693	22.9292411804199	23.0575675964355	22.8386325836182	23.0843029022217	23.0392398834229	23.0187759399414	22.2772769927979	22.4838714599609	23.4286708831787	0	22.7051219940186	22.7778415679932	22.9842624664307	23.2091960906982	23.0108604431152	22.9077129364014	0	23.355281829834	23.1819534301758	23.3920497894287				10	10	10	41.9	41.9	41.9	24.057	0	323.31	462650000	897	Cre09.g412100.t1.2	Cre09.g412100.t1.2	775
15.7814874649048	0	0	16.1115436553955	16.5434246063232	0	16.5923252105713	16.2178821563721	0	16.3255157470703	16.5495586395264	16.3555755615234	16.4972743988037	17.1808795928955	16.2881450653076	16.7674598693848	16.3750228881836	0	0	0	0	0	0	0	16.1739311218262	16.1226062774658	0	15.6815948486328	0	0	16.1282768249512	0	0	0	16.1084842681885	0	16.2779407501221	16.124080657959	0	0	0	0	0	0	0	0	0	0	0	0	0	15.9452610015869	0	0	0	0	0	0	0	16.3886394500732				3	3	3	4.1	4.1	4.1	139.96	0	23.933	2391700	29	Cre09.g412750.t1.2	Cre09.g412750.t1.2	776
20.0926170349121	20.1625099182129	20.0870590209961	20.1683979034424	20.0585422515869	20.0313358306885	20.0272903442383	20.0955829620361	20.0703830718994	20.4015579223633	20.5102653503418	20.2438850402832	20.53782081604	20.3921546936035	20.6221199035645	20.4892482757568	20.6432399749756	20.57080078125	19.9560298919678	20.3579940795898	20.0701217651367	20.1451950073242	20.1845893859863	20.0803070068359	20.1280498504639	20.3131847381592	19.9277400970459	20.1216144561768	20.0991840362549	20.2513027191162	19.9781303405762	20.280933380127	20.2758293151855	19.6681137084961	20.1491718292236	19.8128261566162	19.8531875610352	20.2834224700928	19.5144901275635	19.8327388763428	19.9906463623047	19.8724803924561	20.1137523651123	19.956880569458	20.0176734924316	19.9892616271973	20.1935214996338	20.1053352355957	20.1618938446045	0	19.9695835113525	19.9158153533936	20.2082443237305	20.073917388916	19.5345191955566	19.9105396270752	0	20.1450710296631	20.1439514160156	19.7430896759033				19	19	19	57.5	57.5	57.5	48.412	0	305.3	59290000	402	Cre09.g415550.t1.2	Cre09.g415550.t1.2	777
18.0072784423828	18.2440948486328	17.985652923584	17.8706893920898	18.3868389129639	18.1213607788086	18.1409587860107	0	18.3134498596191	17.8169708251953	0	0	18.2501697540283	17.6772785186768	0	18.4255027770996	0	0	18.1573867797852	17.5869579315186	18.068021774292	0	18.2135696411133	0	0	18.3097686767578	0	0	0	17.8187828063965	0	18.5095119476318	0	18.6237449645996	18.6035327911377	17.8240146636963	0	18.2211437225342	18.2500762939453	18.4167900085449	0	18.3146457672119	18.307502746582	18.2717552185059	18.1606388092041	18.4520568847656	18.1883869171143	0	0	0	18.1356086730957	18.1377124786377	18.4217681884766	18.638916015625	0	17.9047756195068	0	18.1443500518799	0	18.3581867218018				3	3	3	13.2	13.2	13.2	33.459	0	24.233	11473000	46	Cre09.g415700.t1.2	Cre09.g415700.t1.2	779
17.3693923950195	17.2485942840576	17.4007453918457	17.5296287536621	17.4437847137451	17.1516513824463	0	17.0363883972168	17.2879829406738	17.139310836792	17.1226253509521	17.1750431060791	17.0761890411377	16.5766906738281	0	0	16.7063064575195	0	17.2654495239258	17.4036617279053	17.6138191223145	17.1180686950684	17.6466007232666	17.4763507843018	0	17.4569149017334	17.3474140167236	17.3906230926514	17.1328010559082	17.2176933288574	17.7875576019287	18.0241012573242	0	18.2211437225342	0	17.8114624023438	17.2740325927734	17.6509532928467	17.5351848602295	0	17.8530044555664	17.9142684936523	17.6619873046875	17.5136051177979	18.0233974456787	18.0455360412598	17.8220233917236	17.9986572265625	16.9895935058594	0	18.063606262207	0	0	18.3511714935303	0	17.804988861084	0	0	0	17.7735900878906				7	7	7	14.5	14.5	14.5	78.821	0	48.073	7838800	44	Cre09.g415800.t1.2	Cre09.g415800.t1.2	780
0	16.9168357849121	16.7374057769775	0	0	0	0	0	16.8536758422852	0	0	0	0	17.6324691772461	0	0	0	0	0	0	0	0	0	16.9529914855957	0	16.9578723907471	16.6927509307861	0	16.7690105438232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				3	3	3	13.5	13.5	13.5	32.692	0	24.575	3626300	18	Cre09.g415850.t1.2	Cre09.g415850.t1.2	781
20.7497653961182	20.5706157684326	20.935962677002	20.8924503326416	20.7585754394531	20.9557456970215	21.0309314727783	20.94606590271	20.7817287445068	20.6270275115967	20.6746101379395	20.6100006103516	20.3668766021729	20.625244140625	20.3104133605957	20.0541744232178	20.1029033660889	20.0562934875488	21.0134544372559	20.6737480163574	20.7862815856934	20.9374713897705	20.8865833282471	20.768705368042	21.1450710296631	20.6766777038574	21.0579471588135	20.772575378418	20.891263961792	20.6698608398438	20.9194717407227	20.8701934814453	20.8686122894287	21.6256465911865	21.5137882232666	21.4312477111816	21.5983715057373	21.1647205352783	21.8734264373779	21.3052997589111	21.4749164581299	21.6109924316406	21.1994037628174	21.2396373748779	21.2575302124023	20.8806171417236	20.8403053283691	21.0934562683105	20.6104526519775	0	21.1155319213867	20.9721813201904	21.0249938964844	21.0917148590088	21.3647422790527	21.3025131225586	0	21.4044208526611	20.9018325805664	21.2463817596436				17	17	17	76.8	76.8	76.8	22.235	0	250.74	99750000	402	Cre09.g415950.t1.2	Cre09.g415950.t1.2	782
20.8243865966797	20.9033050537109	20.9348106384277	21.0299205780029	21.0996322631836	21.0309314727783	21.0551681518555	21.1770038604736	21.0003089904785	21.7975673675537	21.8286933898926	21.8579483032227	22.1049194335938	22.2030830383301	22.2705631256104	22.35546875	22.18434715271	22.4056148529053	20.8253974914551	20.826639175415	20.8281116485596	20.7951107025146	20.870418548584	20.7483730316162	20.7465705871582	20.8868064880371	20.8089199066162	20.989953994751	20.9180164337158	20.7981204986572	20.8246192932129	21.0993766784668	20.5104598999023	21.1306915283203	21.1020069122314	21.1136245727539	20.8128414154053	21.1661930084229	21.0353679656982	20.7370262145996	20.9972095489502	21.1403350830078	21.1636772155762	21.1114616394043	20.937686920166	21.100980758667	20.8149547576904	20.8978519439697	21.1219310760498	0	20.6690826416016	20.8725242614746	20.978199005127	21.1723709106445	20.8541469573975	20.9038944244385	0	20.8384590148926	21.0712337493896	20.8582515716553				19	19	19	62.6	62.6	62.6	49.021	0	323.31	124340000	655	Cre09.g416050.t1.2	Cre09.g416050.t1.2	783
17.7955703735352	17.9419765472412	0	0	18.564432144165	18.1631984710693	18.1416091918945	18.4396514892578	18.2159881591797	0	18.53297996521	19.0167484283447	18.3818225860596	18.4734992980957	18.2712993621826	18.3990783691406	18.8281745910645	18.4267730712891	17.5163764953613	0	0	17.6330375671387	0	0	18.2461376190186	18.2329921722412	0	17.9567966461182	18.0096874237061	18.0051422119141	0	0	0	0	18.4692115783691	0	17.5189914703369	18.4099712371826	0	0	0	0	18.1744079589844	0	0	0	0	18.4391250610352	0	0	18.384521484375	0	0	0	0	0	0	17.9225387573242	0	0				6	6	6	42.5	42.5	42.5	22.203	0	70.853	11400000	38	Cre09.g416150.t1.2	Cre09.g416150.t1.2	784
20.1591873168945	20.1832580566406	20.1076354980469	20.241792678833	20.0914554595947	20.4194660186768	19.9992065429688	19.8128890991211	20.1965255737305	20.3234462738037	19.2665023803711	19.6242275238037	19.8931465148926	20.0653953552246	20.1653347015381	20.063289642334	19.8467445373535	20.1737747192383	20.3693294525146	20.1301879882813	20.2176208496094	20.1188297271729	20.0220146179199	19.9198207855225	19.8708400726318	19.921724319458	20.3603534698486	20.0479335784912	19.9436359405518	20.1657028198242	19.3152866363525	19.762845993042	19.0291519165039	19.3572864532471	19.2699527740479	20.1308174133301	19.5104198455811	19.7300262451172	19.3865242004395	19.1082229614258	19.0461483001709	19.862283706665	19.4116477966309	19.0796051025391	18.6072216033936	19.5647487640381	19.4341239929199	18.8304653167725	20.1299362182617	0	19.2643051147461	20.1780376434326	19.3691158294678	19.3296127319336	18.721305847168	19.667818069458	0	19.8855266571045	19.4616184234619	18.2924842834473				10	10	10	30.2	30.2	30.2	37.436	0	323.31	45839000	290	Cre09.g416350.t1.2	Cre09.g416350.t1.2	786
0	17.7226066589355	0	17.938533782959	17.910758972168	17.5994338989258	17.4807739257813	17.4203720092773	17.5950679779053	17.6032791137695	17.4756393432617	17.4205360412598	17.8676776885986	17.6405410766602	17.4878559112549	17.1404094696045	17.75270652771	17.4199600219727	17.5172233581543	17.8047981262207	17.6957454681396	17.7337703704834	17.4078159332275	17.5729675292969	17.450325012207	17.6618480682373	17.8966999053955	17.7334384918213	17.6558513641357	17.6032066345215	0	0	0	17.2098159790039	16.9972229003906	17.375768661499	17.6182708740234	0	17.188627243042	0	0	0	0	0	0	0	0	0	17.8658065795898	0	0	0	17.4585189819336	17.5934638977051	0	0	0	0	0	0				6	6	6	16.5	16.5	16.5	56.779	0	44.963	7630100	42	Cre09.g416750.t1.2	Cre09.g416750.t1.2	787
0	16.3551445007324	16.2400646209717	16.1339645385742	0	16.3206424713135	16.4193515777588	0	0	16.5909519195557	16.4986934661865	16.4711990356445	16.2920703887939	0	0	16.4411926269531	0	0	16.3410320281982	0	0	16.1862297058105	0	16.3621673583984	16.6032199859619	16.5856666564941	16.2545852661133	0	0	16.3195495605469	16.7668132781982	16.9619464874268	16.9160194396973	0	0	0	0	0	0	0	0	0	16.9405422210693	0	0	0	17.1025695800781	17.0479335784912	0	0	16.8159084320068	16.6759014129639	0	0	0	0	0	0	0	0				2	2	2	14.6	14.6	14.6	22.779	0.0069384	15	3571200	45	Cre09.g416800.t1.2	Cre09.g416800.t1.2	788
16.8047351837158	17.3629035949707	17.5984153747559	17.3531131744385	17.1689853668213	17.9422626495361	17.5421543121338	17.5628681182861	17.5713386535645	17.8714122772217	17.9168357849121	17.9253234863281	17.6509532928467	18.0859184265137	18.0418510437012	17.8138446807861	17.7042140960693	17.8402118682861	18.008373260498	17.6523551940918	18.0237216949463	17.4180660247803	17.4962291717529	18.2029933929443	17.6347408294678	17.2641677856445	18.0892848968506	17.6384220123291	17.4892673492432	18.0001430511475	18.6761093139648	17.6067523956299	18.1864051818848	18.1524429321289	18.0066776275635	17.7662963867188	0	17.914852142334	17.8443260192871	0	18.2950420379639	18.4665069580078	17.7416915893555	18.1536312103271	18.82839012146	18.628345489502	18.3685398101807	18.3409538269043	18.2069568634033	0	18.4193019866943	18.0815563201904	17.8584785461426	17.3523368835449	0	0	0	17.7579879760742	18.3423004150391	18.5007476806641				11	11	11	11.2	11.2	11.2	165.19	0	93.62	11515000	64	Cre09.g416850.t1.2	Cre09.g416850.t1.2	789
18.78564453125	18.6589221954346	18.7265033721924	18.782096862793	19.0540161132813	18.88991355896	18.8727340698242	18.76975440979	18.8468685150146	18.6198482513428	18.5906162261963	18.5822219848633	18.1163444519043	18.8105220794678	18.4095973968506	18.8097362518311	18.4414768218994	18.6571445465088	18.4348163604736	18.0942935943604	17.9005947113037	18.1284770965576	18.537878036499	18.3878917694092	18.4079399108887	18.5602588653564	18.368200302124	18.5063381195068	18.7595176696777	18.7136421203613	18.4261989593506	18.3278160095215	18.2628841400146	18.86692237854	18.2970600128174	18.5534114837646	18.3602466583252	18.4139823913574	18.4022884368896	18.5308094024658	18.0789012908936	17.95849609375	18.070068359375	17.8201541900635	17.963809967041	18.606861114502	17.8986492156982	18.1957092285156	18.44899559021	0	18.1075344085693	18.1404094696045	17.7575988769531	17.6118755340576	18.3247871398926	18.0594387054443	0	18.7785720825195	18.5078105926514	18.5153770446777				7	7	7	19.1	19.1	19.1	56.157	0	55.631	18231000	143	Cre09.g417150.t1.2	Cre09.g417150.t1.2	790
17.5577182769775	17.3397808074951	17.60400390625	17.8565349578857	17.8438968658447	17.953218460083	18.2407913208008	18.2868099212646	18.2832870483398	0	18.039176940918	17.8230819702148	17.3700752258301	16.6298408508301	17.6712779998779	0	17.7536869049072	0	17.688591003418	17.7883224487305	17.3296566009521	18.0270195007324	17.5085830688477	17.62912940979	17.9715213775635	17.4803009033203	17.5949230194092	0	17.5992889404297	16.7662963867188	17.6336059570313	18.3599891662598	17.652774810791	0	17.3418655395508	16.8768768310547	17.1897869110107	16.8330631256104	0	17.6538944244385	0	0	17.7756481170654	0	17.6540336608887	17.6211357116699	0	17.380765914917	17.5955047607422	0	0	17.5669612884521	17.8541011810303	17.8199672698975	17.5841693878174	16.9973335266113	0	0	0	17.5744457244873				7	7	7	29.5	29.5	29.5	42.949	0	57.156	9189400	44	Cre09.g417200.t1.2	Cre09.g417200.t1.2	791
21.4919414520264	21.4029636383057	21.5507469177246	21.3388118743896	21.5313625335693	21.6235046386719	21.5129680633545	21.4602394104004	21.4807453155518	21.0054569244385	21.0742435455322	21.2500305175781	21.0202522277832	21.0934562683105	20.8606014251709	20.961763381958	20.823221206665	21.0427341461182	21.6072940826416	21.2284660339355	21.6460113525391	21.6605339050293	21.5568389892578	21.6436805725098	21.5761165618896	21.4839954376221	21.6574401855469	21.4465236663818	21.7941989898682	21.3924160003662	21.7247562408447	21.3473815917969	21.1851940155029	21.6316089630127	21.4475841522217	21.7978038787842	22.0687446594238	21.5326461791992	22.0755176544189	21.6284980773926	21.6216278076172	21.4125061035156	21.3597106933594	21.5039253234863	21.6006412506104	21.5117149353027	21.3982734680176	21.4409599304199	21.2040691375732	0	21.783447265625	21.6484718322754	21.0419311523438	21.6768913269043	21.7974872589111	21.4060821533203	0	21.0790061950684	21.5172996520996	21.7215061187744				17	17	17	46.1	46.1	46.1	43.508	0	167.48	141020000	323	Cre10.g417700.t1.2	Cre10.g417700.t1.2	792
17.0484657287598	17.0593872070313	16.8141574859619	17.0989780426025	0	17.0053615570068	16.8470821380615	0	0	17.3611907958984	17.2665481567383	17.1742630004883	17.0518665313721	17.3869228363037	16.8030967712402	17.5569705963135	17.4610004425049	17.5602588653564	0	17.1784515380859	16.7521190643311	16.9719696044922	16.8292274475098	16.9184665679932	16.8152828216553	0	16.8573246002197	16.8076324462891	17.0145435333252	16.7744274139404	0	0	0	0	16.7126350402832	16.8496494293213	0	0	0	0	0	0	0	16.7804622650146	0	0	16.5243740081787	0	0	0	0	0	0	0	0	16.6329669952393	0	0	0	15.8732757568359				4	4	4	24.1	24.1	24.1	27.646	0	36.618	4438400	52	Cre10.g418100.t1.1	Cre10.g418100.t1.1	793
