"","X.11_TP10_1","X11_TP10_2","X11_TP10_3","X11_TP11_1","X11_TP11_2","X11_TP11_3","X11_TP12_1","X11_TP12_2","X11_TP12_3","X11_TP14_1","X11_TP14_2","X11_TP14_3","X11_TP15_1","X11_TP15_2","X11_TP15_3","X11_TP16_1","X11_TP16_2","X11_TP16_3","X11_TP5_1","X11_TP5_2","X11_TP5_3","X11_TP6_1","X11_TP6_2","X11_TP6_3","X11_TP7_1","X11_TP7_2","X11_TP7_3","X11_TP9_1","X11_TP9_2","X11_TP9_3","X12_TP10_1","X12_TP10_2","X12_TP10_3","X12_TP11_1","X12_TP11_2","X12_TP11_3","X12_TP12_1","X12_TP12_2","X12_TP12_3","X12_TP14_1","X12_TP14_2","X12_TP14_3","X12_TP15_1","X12_TP15_2","X12_TP15_3","X12_TP16_1","X12_TP16_2","X12_TP16_3","X12_TP5_1","X12_TP5_2","X12_TP5_3","X12_TP6_1","X12_TP6_2","X12_TP6_3","X12_TP7_1","X12_TP7_2","X12_TP7_3","X12_TP9_1","X12_TP9_2","X12_TP9_3"
"Cre09.g415850.t1.2",16.8110579596082,16.9168357849121,16.7374057769775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9084208015408,16.9578723907471,16.6927509307861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre09.g415950.t1.2",20.7497653961182,20.5706157684326,20.935962677002,20.8924503326416,20.7585754394531,20.9557456970215,21.0309314727783,20.94606590271,20.7817287445068,20.6270275115967,20.6746101379395,20.6100006103516,20.3668766021729,20.625244140625,20.3104133605957,20.0541744232178,20.1029033660889,20.0562934875488,21.0134544372559,20.6737480163574,20.7862815856934,20.9374713897705,20.8865833282471,20.768705368042,21.1450710296631,20.6766777038574,21.0579471588135,20.772575378418,20.891263961792,20.6698608398438,20.9194717407227,20.8701934814453,20.8686122894287,21.6256465911865,21.5137882232666,21.4312477111816,21.5983715057373,21.1647205352783,21.8734264373779,21.3052997589111,21.4749164581299,21.6109924316406,21.1994037628174,21.2396373748779,21.2575302124023,20.8806171417236,20.8403053283691,21.0934562683105,20.6104526519775,23.975482046693,21.1155319213867,20.9721813201904,21.0249938964844,21.0917148590088,21.3647422790527,21.3025131225586,20.6534384474107,21.4044208526611,20.9018325805664,21.2463817596436
"Cre09.g416050.t1.2",20.8243865966797,20.9033050537109,20.9348106384277,21.0299205780029,21.0996322631836,21.0309314727783,21.0551681518555,21.1770038604736,21.0003089904785,21.7975673675537,21.8286933898926,21.8579483032227,22.1049194335938,22.2030830383301,22.2705631256104,22.35546875,22.18434715271,22.4056148529053,20.8253974914551,20.826639175415,20.8281116485596,20.7951107025146,20.870418548584,20.7483730316162,20.7465705871582,20.8868064880371,20.8089199066162,20.989953994751,20.9180164337158,20.7981204986572,20.8246192932129,21.0993766784668,20.5104598999023,21.1306915283203,21.1020069122314,21.1136245727539,20.8128414154053,21.1661930084229,21.0353679656982,20.7370262145996,20.9972095489502,21.1403350830078,21.1636772155762,21.1114616394043,20.937686920166,21.100980758667,20.8149547576904,20.8978519439697,21.1219310760498,15.4619593408587,20.6690826416016,20.8725242614746,20.978199005127,21.1723709106445,20.8541469573975,20.9038944244385,19.5593227129087,20.8384590148926,21.0712337493896,20.8582515716553
"Cre09.g416150.t1.2",17.7955703735352,17.9419765472412,17.795093369186,18.4721657180213,18.564432144165,18.1631984710693,18.1416091918945,18.4396514892578,18.2159881591797,18.9484286849061,18.53297996521,19.0167484283447,18.3818225860596,18.4734992980957,18.2712993621826,18.3990783691406,18.8281745910645,18.4267730712891,0,0,0,0,0,0,18.2461376190186,18.2329921722412,18.225595022668,17.9567966461182,18.0096874237061,18.0051422119141,0,0,0,0,0,0,17.5189914703369,18.4099712371826,17.4688739562872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre09.g416350.t1.2",20.1591873168945,20.1832580566406,20.1076354980469,20.241792678833,20.0914554595947,20.4194660186768,19.9992065429688,19.8128890991211,20.1965255737305,20.3234462738037,19.2665023803711,19.6242275238037,19.8931465148926,20.0653953552246,20.1653347015381,20.063289642334,19.8467445373535,20.1737747192383,20.3693294525146,20.1301879882813,20.2176208496094,20.1188297271729,20.0220146179199,19.9198207855225,19.8708400726318,19.921724319458,20.3603534698486,20.0479335784912,19.9436359405518,20.1657028198242,19.3152866363525,19.762845993042,19.0291519165039,19.3572864532471,19.2699527740479,20.1308174133301,19.5104198455811,19.7300262451172,19.3865242004395,19.1082229614258,19.0461483001709,19.862283706665,19.4116477966309,19.0796051025391,18.6072216033936,19.5647487640381,19.4341239929199,18.8304653167725,20.1299362182617,10.661895889659,19.2643051147461,20.1780376434326,19.3691158294678,19.3296127319336,18.721305847168,19.667818069458,12.6572588725418,19.8855266571045,19.4616184234619,18.2924842834473
"Cre09.g416750.t1.2",0,0,0,17.938533782959,17.910758972168,17.5994338989258,17.4807739257813,17.4203720092773,17.5950679779053,17.6032791137695,17.4756393432617,17.4205360412598,17.8676776885986,17.6405410766602,17.4878559112549,17.1404094696045,17.75270652771,17.4199600219727,17.5172233581543,17.8047981262207,17.6957454681396,17.7337703704834,17.4078159332275,17.5729675292969,17.450325012207,17.6618480682373,17.8966999053955,17.7334384918213,17.6558513641357,17.6032066345215,0,0,0,17.2098159790039,16.9972229003906,17.375768661499,17.6182708740234,17.5968581453382,17.188627243042,0,0,0,0,0,0,0,0,0,0,0,0,17.573203846216,17.4585189819336,17.5934638977051,0,0,0,0,0,0
"Cre09.g416800.t1.2",16.2862059546492,16.3551445007324,16.2400646209717,16.1339645385742,16.28777503252,16.3206424713135,0,0,0,16.5909519195557,16.4986934661865,16.4711990356445,0,0,0,0,0,0,0,0,0,16.1862297058105,16.2103846160914,16.3621673583984,16.6032199859619,16.5856666564941,16.2545852661133,0,0,0,16.7668132781982,16.9619464874268,16.9160194396973,0,0,0,0,0,0,0,0,0,0,0,0,17.1375983009594,17.1025695800781,17.0479335784912,0,0,0,0,0,0,0,0,0,0,0,0
"Cre09.g416850.t1.2",16.8047351837158,17.3629035949707,17.5984153747559,17.3531131744385,17.1689853668213,17.9422626495361,17.5421543121338,17.5628681182861,17.5713386535645,17.8714122772217,17.9168357849121,17.9253234863281,17.6509532928467,18.0859184265137,18.0418510437012,17.8138446807861,17.7042140960693,17.8402118682861,18.008373260498,17.6523551940918,18.0237216949463,17.4180660247803,17.4962291717529,18.2029933929443,17.6347408294678,17.2641677856445,18.0892848968506,17.6384220123291,17.4892673492432,18.0001430511475,18.6761093139648,17.6067523956299,18.1864051818848,18.1524429321289,18.0066776275635,17.7662963867188,17.8804868977462,17.914852142334,17.8443260192871,18.2760306296634,18.2950420379639,18.4665069580078,17.7416915893555,18.1536312103271,18.82839012146,18.628345489502,18.3685398101807,18.3409538269043,18.2069568634033,18.9848643819919,18.4193019866943,18.0815563201904,17.8584785461426,17.3523368835449,0,0,0,17.7579879760742,18.3423004150391,18.5007476806641
"Cre09.g417150.t1.2",18.78564453125,18.6589221954346,18.7265033721924,18.782096862793,19.0540161132813,18.88991355896,18.8727340698242,18.76975440979,18.8468685150146,18.6198482513428,18.5906162261963,18.5822219848633,18.1163444519043,18.8105220794678,18.4095973968506,18.8097362518311,18.4414768218994,18.6571445465088,18.4348163604736,18.0942935943604,17.9005947113037,18.1284770965576,18.537878036499,18.3878917694092,18.4079399108887,18.5602588653564,18.368200302124,18.5063381195068,18.7595176696777,18.7136421203613,18.4261989593506,18.3278160095215,18.2628841400146,18.86692237854,18.2970600128174,18.5534114837646,18.3602466583252,18.4139823913574,18.4022884368896,18.5308094024658,18.0789012908936,17.95849609375,18.070068359375,17.8201541900635,17.963809967041,18.606861114502,17.8986492156982,18.1957092285156,18.44899559021,14.0128646763651,18.1075344085693,18.1404094696045,17.7575988769531,17.6118755340576,18.3247871398926,18.0594387054443,18.8667899932032,18.7785720825195,18.5078105926514,18.5153770446777
"Cre09.g417200.t1.2",17.5577182769775,17.3397808074951,17.60400390625,17.8565349578857,17.8438968658447,17.953218460083,18.2407913208008,18.2868099212646,18.2832870483398,17.8614919688713,18.039176940918,17.8230819702148,17.3700752258301,16.6298408508301,17.6712779998779,0,0,0,17.688591003418,17.7883224487305,17.3296566009521,18.0270195007324,17.5085830688477,17.62912940979,17.9715213775635,17.4803009033203,17.5949230194092,17.0811371688606,17.5992889404297,16.7662963867188,17.6336059570313,18.3599891662598,17.652774810791,17.2738023285705,17.3418655395508,16.8768768310547,17.1897869110107,16.8330631256104,17.1719590926744,0,0,0,17.7756481170654,17.706371984957,17.6540336608887,17.6211357116699,17.4243591205461,17.380765914917,0,0,0,17.5669612884521,17.8541011810303,17.8199672698975,17.5841693878174,16.9973335266113,19.9098674121065,0,0,0
"Cre10.g417700.t1.2",21.4919414520264,21.4029636383057,21.5507469177246,21.3388118743896,21.5313625335693,21.6235046386719,21.5129680633545,21.4602394104004,21.4807453155518,21.0054569244385,21.0742435455322,21.2500305175781,21.0202522277832,21.0934562683105,20.8606014251709,20.961763381958,20.823221206665,21.0427341461182,21.6072940826416,21.2284660339355,21.6460113525391,21.6605339050293,21.5568389892578,21.6436805725098,21.5761165618896,21.4839954376221,21.6574401855469,21.4465236663818,21.7941989898682,21.3924160003662,21.7247562408447,21.3473815917969,21.1851940155029,21.6316089630127,21.4475841522217,21.7978038787842,22.0687446594238,21.5326461791992,22.0755176544189,21.6284980773926,21.6216278076172,21.4125061035156,21.3597106933594,21.5039253234863,21.6006412506104,21.5117149353027,21.3982734680176,21.4409599304199,21.2040691375732,25.2268314848965,21.783447265625,21.6484718322754,21.0419311523438,21.6768913269043,21.7974872589111,21.4060821533203,22.8540259551955,21.0790061950684,21.5172996520996,21.7215061187744
"Cre10.g418100.t1.1",17.0484657287598,17.0593872070313,16.8141574859619,17.0989780426025,17.0627331035642,17.0053615570068,0,0,0,17.3611907958984,17.2665481567383,17.1742630004883,17.0518665313721,17.3869228363037,16.8030967712402,17.5569705963135,17.4610004425049,17.5602588653564,16.9107850970596,17.1784515380859,16.7521190643311,16.9719696044922,16.8292274475098,16.9184665679932,16.8152828216553,16.8209408150548,16.8573246002197,16.8076324462891,17.0145435333252,16.7744274139404,0,0,0,16.739202474351,16.7126350402832,16.8496494293213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre10.g418450.t1.2",0,0,0,16.8207778930664,16.7432041168213,16.7753276824951,16.8067512512207,16.658992767334,16.7826006758029,17.5009822845459,18.0599670410156,17.9983806610107,17.2603416861289,16.9034824371338,17.552173614502,17.3995780944824,17.5670356750488,17.5986347198486,0,0,0,16.8546485900879,16.9822578430176,16.8682076059629,0,0,0,0,0,0,17.4959182739258,17.1181697845459,17.4965419769287,17.1319980621338,17.4832172393799,17.1445980072021,16.8890514373779,16.9273804766975,17.0242080688477,0,0,0,17.2762145996094,17.5698909275799,17.641529083252,17.66823387146,17.1803951263428,17.2079256638831,0,0,0,0,0,0,0,0,0,0,0,0
"Cre10.g419950.t1.1",0,0,0,16.3980083465576,16.587381362915,16.3660659790039,16.7633152008057,17.221851348877,16.8124181261142,16.4062557220459,16.499742719344,16.4530448913574,16.4598007202148,17.762731552124,16.4783744812012,0,0,0,0,0,0,0,0,0,0,0,0,16.7877456044538,17.2726669311523,16.4928550720215,0,0,0,16.4934152037218,16.515453338623,16.3442440032959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre10.g420350.t1.2",22.1119709014893,21.9886035919189,22.1750240325928,22.1457862854004,21.6266269683838,21.871509552002,21.657527923584,21.4858131408691,21.6436367034912,21.8953018188477,21.7852840423584,21.6624908447266,21.7997417449951,21.4609394073486,21.5336933135986,22.0104179382324,21.2620697021484,21.5775470733643,22.1196212768555,22.1370868682861,21.8138198852539,22.0808277130127,21.7850856781006,21.7877979278564,21.7212142944336,21.8960037231445,22.1368980407715,22.0121231079102,21.9962787628174,22.573091506958,21.2887268066406,21.5605754852295,20.7607688903809,20.8447551727295,20.5165309906006,21.6493492126465,20.9619750976563,21.6600551605225,21.3394107818604,20.6125221252441,21.0165176391602,21.3052997589111,21.6094608306885,21.3834266662598,20.9850978851318,20.6661376953125,21.1007807499077,21.3840579986572,21.3970737457275,20.4189697851029,21.4450092315674,21.3038520812988,21.8556308746338,22.0225582122803,21.9653968811035,21.6905536651611,22.3801628519409,21.3400630950928,21.4849281311035,21.7245903015137
"Cre10.g420700.t1.2",18.3946475982666,18.0731582641602,18.2861785888672,18.4666652679443,18.8101139068604,18.7594482131026,17.9331836700439,18.4556732177734,18.3304443359375,18.5062217712402,18.2560787200928,18.3101692199707,18.6197395324707,18.8067512512207,18.600378036499,18.6840438842773,18.6530208587646,18.7879085540771,18.2526793697305,18.3155746459961,18.2002182006836,18.4931831359863,18.4496002197266,18.2103385925293,18.2189693450928,18.517261505127,18.3259053516316,18.1494693756104,18.4737377166748,18.2379016876221,18.0085926055908,18.088716506958,17.9827135628624,0,0,0,18.1853885650635,18.178596496582,18.0397109985352,0,0,0,17.9436070594527,17.9822025299072,17.8946876525879,0,0,0,0,0,0,18.4666909793723,18.7391204833984,18.4977111816406,0,0,0,18.2339286804199,18.1618213653564,18.3142032623291
"Cre10.g420750.t1.2",21.1046962738037,21.1945419311523,21.2671661376953,20.9298362731934,21.13307762146,20.9737930297852,21.0062789916992,21.2127628326416,21.0691375732422,20.8097839355469,20.7434501647949,20.7190017700195,20.7649841308594,20.6226558685303,20.8097057342529,20.8665008544922,20.7091884613037,20.7716083526611,21.2834796905518,20.8042793273926,21.1308174133301,21.165210723877,21.0969333648682,20.7558879852295,21.4381198883057,21.0483989715576,21.127986907959,21.1861629486084,21.2189826965332,20.937614440918,21.0795269012451,21.1418952941895,21.0986061096191,20.7343826293945,21.1966457366943,21.6523284912109,20.9420623779297,20.8824100494385,20.6979522705078,21.0276279449463,21.0147476196289,20.8222885131836,21.0986061096191,20.8753776550293,21.0662498474121,21.0375823974609,20.7146472930908,21.0130443572998,20.9519824981689,19.1250839798832,20.9063186645508,20.939697265625,21.1974849700928,21.2881622314453,21.2403373718262,21.1708450317383,20.5746208790807,21.3672504425049,20.8144855499268,21.3738479614258
"Cre10.g423300.t1.1",17.0313358306885,16.7944927215576,17.0346175267916,0,0,0,16.9933418321138,17.0532474517822,16.9023036956787,0,0,0,16.7361168916493,16.6259937286377,16.8552570343018,16.9612693786621,17.0710639953613,16.9517402648926,16.9433789944852,16.8213996887207,16.9894828796387,16.9721946716309,16.7261390686035,17.1769905090332,16.7318496704102,16.6627521514893,16.8416862487793,16.7048225402832,16.5597648620605,16.9451236724854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cre10.g423650.t1.2",18.7241744995117,18.7495021820068,18.9343929290771,0,0,0,19.0408096313477,18.856351852417,19.3223247528076,18.718132019043,19.2226295471191,19.0077762381641,18.3887748718262,18.1305904388428,18.4096167048862,18.2080535888672,18.7426452636719,18.7278197564153,18.9175930023193,18.7359523773193,18.7575016021729,19.0028648376465,18.5829944610596,18.6424465179443,19.3535213470459,19.315627693202,19.0368709564209,18.4779319763184,18.9898986816406,18.484881301297,19.6744847224024,19.3774223327637,19.6162261962891,19.6336936950684,19.2540969848633,19.4077620523628,19.4125785827637,19.0666561126709,19.8106937408447,0,0,0,19.8081188201904,19.3519268035889,19.3701801300049,19.4104671478271,19.1814880371094,19.9821739196777,19.2773513793945,21.5459409227295,19.6561317443848,19.2551945570151,19.3656826019287,19.2832412719727,19.9825916290283,19.395902633667,22.189670963073,0,0,0
"Cre10.g424100.t1.2",19.4229393005371,19.1143112182617,19.5209674835205,19.1678352355957,19.3646125793457,19.5883846282959,19.4728450775146,19.1261100769043,19.4404430389404,19.8156585693359,19.3246116638184,19.3437328338623,19.0756931304932,19.2269630432129,19.0139980316162,19.3965301513672,19.3427124023438,19.1789855957031,19.8193435668945,19.0398445129395,19.0511779785156,19.496150970459,19.1885070800781,19.0314159393311,19.6143760681152,19.2717323303223,19.4378051757813,19.3037853240967,19.4143753051758,19.1779880523682,19.3493595123291,19.2606353759766,19.3052787780762,19.1109523773193,18.8100185394287,18.8638725280762,19.3572425842285,19.2099342346191,19.3809127807617,18.9438648223877,19.4631576538086,19.4072551727295,19.0235061645508,19.2904148101807,18.596378326416,19.2699069976807,18.9294891357422,18.9605320461578,19.0562934875488,18.9768374448153,19.1833305358887,18.8416862487793,18.9468383789063,18.8725242614746,18.5380306243896,19.4840831756592,12.4854852430111,19.2309303283691,19.2490577697754,18.7887382507324
"Cre10.g425900.t1.2",21.4239349365234,21.2906398773193,21.0292472839355,20.6550827026367,21.3472194671631,21.8819255828857,21.5395736694336,20.8642349243164,21.4739265441895,21.0779628753662,21.3885841369629,21.1386489868164,21.97239112854,22.251070022583,21.3981704711914,21.5790214538574,21.3315048217773,21.6753845214844,21.2832527160645,21.0928764343262,20.6508827209473,20.7221736907959,20.8883686065674,20.9707069396973,20.8012027740479,20.6827754974365,21.2441177368164,21.0662498474121,21.2860202789307,21.1015567779541,20.0978984832764,20.7379341125488,20.5034885406494,19.9185829162598,20.0664463043213,20.150411605835,20.0344276428223,21.9481716156006,18.1793746948242,20.0817375183105,19.713171005249,19.6123065948486,20.064474105835,20.0068950653076,20.3877429962158,19.9850978851318,20.197244644165,20.4480876922607,21.1245193481445,11.6549066097725,20.2657928466797,21.1626319885254,20.3438625335693,19.8849754333496,20.0264797210693,20.4032249450684,16.9950518393329,21.5266418457031,19.6301250457764,20.052848815918
"Cre10.g427700.t1.2;Cre01.g028200.t2.1;Cre01.g028200.t1.1;Cre06.g291150.t1.1",19.7131042480469,19.7149505615234,19.4987049102783,19.6134757995605,19.3256664276123,19.7706737518311,19.7215900421143,19.6113529205322,19.481128692627,19.146240234375,19.513277053833,19.3652973175049,19.6475849151611,19.8372745513916,19.3661518096924,19.3258419036865,19.2806854248047,19.4199810028076,19.6331615447998,19.4902286529541,19.7660217285156,19.4485931396484,19.3910217285156,19.5600719451904,19.3679008483887,19.3743057250977,19.9582977294922,19.4402008056641,19.7905521392822,19.737174987793,18.8575382232666,19.2631130218506,19.4101982116699,19.2500305175781,19.2967910766602,19.5462322235107,19.7261390686035,19.5757942199707,19.3036956787109,19.1328258514404,19.0754318237305,20.0569553375244,18.652494430542,19.483512878418,19.540018081665,19.4878368377686,18.7988014221191,19.254903793335,20.0470008850098,9.82950129294285,19.1009292602539,19.7052955627441,18.5337028503418,19.2987155914307,19.1998348236084,19.3553295135498,17.4115316362293,20.0722160339355,19.2124767303467,18.5989971160889
"Cre10.g428050.t1.1",16.9472942352295,17.1330013275146,16.9920310974121,17.2802085876465,17.3242149353027,17.4183959960938,17.3012638092041,17.5245113372803,17.3941440582275,17.413610458374,17.531457901001,17.4325752258301,17.319372177124,18.440544128418,17.31787109375,18.034294128418,17.2521114349365,17.6895484924316,17.0711688995361,16.5989971160889,16.3695125579834,16.6493396759033,16.9160194396973,16.893087387085,16.919864654541,17.0871105194092,17.3228969573975,16.9105262756348,17.67307472229,16.7291965484619,17.1333026885986,16.7127685546875,16.9383197538522,17.2219467163086,17.3254451751709,17.2501083737712,17.3605041503906,17.4485927962838,17.9519672393799,17.1114671989174,17.0339183807373,17.7318496704102,17.1458930969238,17.2522964477539,17.2228621703122,17.4920101165771,17.241600068688,17.1706485748291,16.8328151702881,19.4279584787989,17.2290058135986,16.7325115203857,16.3124923706055,16.548649892076,17.2639846801758,16.7692699432373,19.104724947903,0,0,0
"Cre10.g428200.t1.2",0,0,0,0,0,0,0,0,0,0,0,0,17.5218330395853,17.3989105224609,17.6518650054932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3103466033936,17.5444202423096,17.4060902941988,17.4215221405029,17.4419231414795,17.393727575553,0,0,0,17.3896980285645,17.2970708391987,17.237434387207,0,0,0,0,0,0,0,0,0,0,0,0,17.4210300445557,17.4890327453613,17.5188202515258
"Cre10.g429100.t1.2",18.8323516845703,18.7745876312256,18.7645797729492,19.0701465606689,18.9033050537109,18.8115882873535,18.6378211975098,18.9685707092285,18.8742065429688,19.0543079376221,18.7769012451172,18.6401176452637,18.6054153442383,18.5588397979736,18.625244140625,18.650426864624,18.6409301757813,18.4534225463867,18.913158416748,18.856351852417,18.4740543365479,18.8908348083496,18.7434005737305,18.4590797424316,18.9414596557617,18.8352241516113,18.835470199585,18.6282386779785,18.7336368560791,18.5989971160889,19.0109157562256,18.6992740631104,18.6923427581787,19.5547981262207,19.0227203369141,18.5137577056885,19.4363822937012,18.5070362091064,19.2171955108643,18.6426219940186,18.9929714202881,19.0382385253906,18.9846515655518,18.6234245300293,19.2763519287109,19.0219879150391,18.8072853088379,18.6306228637695,18.2667770385742,18.4977637442782,18.4212760925293,18.6218359431501,18.8289794921875,18.6514434814453,18.2202930450439,19.0917148590088,12.5889809930051,18.5336647033691,18.8745670318604,18.8583278656006
"Cre10.g430000.t1.1",17.6859951019287,17.6926412751604,17.6787242889404,17.6081962585449,17.75022315979,17.7127472207385,17.5837287902832,17.8387985229492,17.6079464039617,17.9463233947754,17.7145805358887,17.7587838778897,0,0,0,0,0,0,17.756555557251,17.7420864105225,17.725699843366,17.6390571594238,17.6932277679443,17.7830238342285,17.6492710113525,17.8136558532715,17.8152198791504,17.8478775024414,17.8625562671228,18.0805683135986,17.8227672958622,18.0404071807861,17.7755851745605,17.5570868261136,17.5639114379883,17.4873065948486,0,0,0,0,0,0,17.4452419281006,17.6456165313721,17.6429405212402,17.4761924743652,17.6911163330078,17.6467418670654,17.922945022583,16.2763962177966,17.8749580383301,18.2061876226499,17.9104080200195,18.2227954864502,0,0,0,17.5304679870605,17.8497714996338,18.0369243621826
"Cre10.g430400.t1.2",18.8298473358154,19.5651206970215,18.9294891357422,18.7634773254395,19.7302570343018,19.7111225128174,19.780574798584,19.8694858551025,19.6035327911377,18.4182319641113,19.1230545043945,19.4990367889404,19.1652603149414,19.1929996194301,18.9754447937012,18.7095756530762,19.0986442565918,18.8751068115234,19.616979598999,18.1445980072021,19.0170745849609,19.0918941497803,20.0108604431152,19.4277744293213,19.6329307556152,19.2432117462158,19.696662902832,19.5744647979736,19.9842624664307,19.3590679168701,0,0,0,19.114616394043,19.0906543731689,18.8331565856934,19.7624568939209,19.7597926476017,19.4789981842041,20.2256450653076,19.0294227600098,19.6783489860741,18.6421642303467,18.870418548584,19.3786926269531,19.4672832489014,18.6953716278076,19.0641326904297,18.8671951293945,22.9851406443302,19.4400978088379,19.6361923217773,18.1142101287842,19.2599220275879,19.0230178833008,19.075798034668,17.8016633928136,19.9412725157056,20.0424671173096,18.8870887756348
"Cre10.g430501.t1.1",17.233039855957,17.1386108398438,17.5207576751709,17.2931118011475,16.9711837768555,17.1343059539795,16.9135665893555,17.2638931274414,17.1501636505127,16.9014797210693,16.4985218048096,16.6545238494873,0,0,0,0,0,0,17.5249710083008,17.5779151916504,17.6074752807617,17.127269744873,17.4585990905762,17.4297981262207,17.3097248077393,17.3693923950195,17.5426082611084,17.5047874450684,17.4769039154053,17.5006713867188,17.4070682525635,17.7066440582275,17.4613990783691,17.8006973266602,17.801456451416,17.6807174682617,17.4519348144531,17.4248065948486,17.9172439575195,17.6903667449951,18.0168838500977,17.6902980804443,17.9017734527588,17.8103332519531,17.4733409881592,17.6454048156738,17.2235488891602,17.8219604492188,17.4287357330322,19.3692855658745,17.7594203948975,17.7162570953369,18.1401020220168,18.1369609832764,17.504322052002,18.0014629364014,13.9424318347956,17.313892364502,17.4035778045654,17.8564739227295
"Cre10.g432800.t1.2",21.08154296875,21.2638473510742,21.0383186340332,19.9200687408447,20.410177230835,20.0792655944824,20.4191570281982,20.5185489654541,20.5779151916504,20.0041542053223,20.4155521392822,20.7047214508057,20.2254104614258,20.1825294494629,20.2974853515625,19.9681777954102,20.1181964874268,20.4548301696777,21.2234668731689,21.0940361022949,20.8886661529541,21.2122287750244,20.9953479766846,21.0308647155762,21.231164932251,21.0174007415771,20.9758930206299,20.9013919830322,21.1683368682861,20.8692893981934,21.0348320007324,21.1735916137695,20.6825180053711,20.683032989502,20.8062477111816,21.0049095153809,21.0604553222656,21.2900772094727,20.0945510864258,21.2106838226318,21.0556983947754,20.888219833374,20.9662780761719,21.0636196136475,21.1002750396729,21.0025081634521,20.7200870513916,21.1472473144531,20.4326763153076,22.5745368653382,20.8061695098877,21.3413124084473,20.7159042358398,20.7190017700195,21.0251293182373,20.6816596984863,21.859075786402,20.742546081543,20.6712436676025,20.8314399719238
"Cre10.g433600.t1.2",19.9986572265625,20.0741786956787,19.9690208435059,20.1983242034912,20.2007217407227,20.0574836730957,19.9449234008789,20.0668411254883,20.0448684692383,20.0094947814941,19.8157997131348,19.8487796783447,19.5749626159668,19.6094055175781,19.5784130096436,19.6638984680176,19.4798679351807,19.7973289489746,20.0891304016113,20.0556316375732,20.1288051605225,20.2302265167236,20.2049045562744,19.779821395874,20.0396575927734,19.9632453918457,20.0551013946533,20.0431346893311,20.0379161834717,20.0957107543945,19.9094123840332,19.8889484405518,20.1096782684326,20.13157081604,20.1935214996338,20.1883373260498,20.0268859863281,19.6581554412842,20.1328258514404,20.1272945404053,20.0015449523926,20.1707229614258,19.8036022186279,20.0376491546631,19.8205585479736,19.6269035339355,19.7894058227539,19.9605617523193,20.0839462280273,17.5216571673854,19.9537582397461,19.9077701568604,20.0852451324463,20.0156326293945,19.7085151672363,19.9192676544189,17.5948924128879,20.0487308502197,20.0122261047363,19.7712211608887
"Cre10.g433950.t1.1",19.7246742248535,20.0519199371338,19.8249454498291,19.9811992645264,20.4704055786133,20.2494506835938,20.4602394104004,20.4711168399883,20.3466777801514,20.5610408782959,20.936824798584,20.7940006256104,20.8844242095947,21.6672649383545,20.864688873291,21.0386543273926,21.1865863800049,21.063684463501,19.9320011138916,19.3502883911133,19.7775440216064,19.8057441711426,19.9691619873047,19.7525768280029,20.2204678651828,20.2932243347168,19.908504486084,20.0001697540283,20.9033794403076,19.6918830871582,20.2812728881836,19.8851547241211,20.2336235046387,20.7683010101318,20.5769939422607,20.3624954223633,20.6982917785645,20.3500289916992,20.748291015625,20.7399120330811,20.6688232421875,19.2537498474121,20.0973834991455,20.4346122741699,20.5931358337402,20.4310436248779,20.6925983428955,20.8067989349365,19.815580368042,22.1651306074766,20.2068138122559,19.8976306915283,20.1792526245117,20.0060749053955,20.1721878051758,20.1165466308594,19.4836609289753,20.0613136291504,20.3843746185303,20.434103012085
"Cre10.g434200.t1.1",16.0880641937256,16.0977674563325,16.1627655029297,16.1441402435303,16.6968326568604,16.6401882171631,16.4741649627686,16.7138423919678,16.5160694122314,16.9175509138284,17.0923862457275,16.8799896240234,17.5042457580566,17.8910713195801,17.5210790099905,17.4169120788574,17.7345638275146,17.7479953765869,16.5235013509522,16.1507778167725,16.701847076416,0,0,0,16.6805074297366,16.7562961578369,16.3605728149414,16.3759384155273,16.7817440032959,16.3814042043665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.9716558456421,16.3388404846191,15.455584526062,0,0,0,16.1658496856689,15.9738578016451,15.902681350708
